ID,Provider ID,Condition,Measure Name,Measure ID,Measure Start Date,Measure End Date,Score
17316,450015,Colonoscopy care,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,OP_29,1/1/17,12/31/17,94
17317,390183,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,256
17318,100022,Emergency Department,Emergency department volume,EDV,1/1/17,12/31/17,very high
17319,50036,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,204
17320,390183,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,90
17321,371326,Emergency Department,Door to diagnostic eval,OP_20,4/1/17,3/31/18,12
17322,261327,Emergency Department,OP-18,OP_18c,4/1/17,3/31/18,150
17323,340040,Sepsis Care,Appropriate care for severe sepsis and septic shock,SEP_1,4/1/17,3/31/18,40
17324,450891,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,91
17325,330386,Heart Attack or Chest Pain,Median Time to ECG,OP_5,4/1/17,3/31/18,10
17326,140125,Emergency Department,Left before being seen,OP_22,1/1/17,12/31/17,5
17327,390183,Heart Attack or Chest Pain,Aspirin at Arrival,OP_4,4/1/17,3/31/18,96
17328,371326,Emergency Department,Median time to pain med,OP_21,4/1/17,3/31/18,43
17329,271337,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,1
17330,131318,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,255
17331,300001,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,186
17332,50107,Emergency Department,Door to diagnostic eval,OP_20,4/1/17,3/31/18,12
17333,130003,Emergency Department,Left before being seen,OP_22,1/1/17,12/31/17,1
17334,230005,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,275
17335,381316,Sepsis Care,Appropriate care for severe sepsis and septic shock,SEP_1,4/1/17,3/31/18,49
17336,371326,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,54
17337,450891,Colonoscopy care,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,OP_30,1/1/17,12/31/17,95
17338,140125,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,124
17339,140125,Emergency Department,Median time to pain med,OP_21,4/1/17,3/31/18,64
17340,140125,Emergency Department,Door to diagnostic eval,OP_20,4/1/17,3/31/18,19
17341,140125,Emergency Department,OP-18,OP_18c,4/1/17,3/31/18,194
17342,330201,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,421
17343,451373,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,39
17344,161328,Heart Attack or Chest Pain,Aspirin at Arrival,OP_4,4/1/17,3/31/18,95
17345,230005,Colonoscopy care,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,OP_29,1/1/17,12/31/17,90
17346,100022,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,502
17347,330201,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,182
17348,151330,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,102
17349,170145,Colonoscopy care,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,OP_30,1/1/17,12/31/17,82
17350,390183,Sepsis Care,Appropriate care for severe sepsis and septic shock,SEP_1,4/1/17,3/31/18,61
17351,130003,Emergency Department,OP-18,OP_18c,4/1/17,3/31/18,152
17352,390130,Heart Attack or Chest Pain,Aspirin at Arrival,OP_4,4/1/17,3/31/18,95
17353,151330,Heart Attack or Chest Pain,Aspirin at Arrival,OP_4,4/1/17,3/31/18,96
17354,110006,Sepsis Care,Appropriate care for severe sepsis and septic shock,SEP_1,4/1/17,3/31/18,50
17355,330386,Emergency Department,Emergency department volume,EDV,1/1/17,12/31/17,medium
17356,50006,Cancer care,External Beam Radiotherapy for Bone Metastases,OP_33,1/1/17,12/31/17,82
17357,371326,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,79
17358,371326,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,92
17359,50107,Emergency Department,OP-18,OP_18c,4/1/17,3/31/18,117
17360,330201,Emergency Department,OP-18,OP_18c,4/1/17,3/31/18,330
17361,170145,Colonoscopy care,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,OP_29,1/1/17,12/31/17,63
17362,50107,Emergency Department,Median time to pain med,OP_21,4/1/17,3/31/18,33
17363,351307,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,5
17364,330386,Emergency Department,Door to diagnostic eval,OP_20,4/1/17,3/31/18,16
17365,300001,Colonoscopy care,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,OP_29,1/1/17,12/31/17,99
17366,130003,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,74
17367,450015,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,297
17368,281355,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,189
17369,131301,Preventive Care,Immunization for influenza,IMM_2,10/1/17,3/31/18,52
17370,50006,Preventive Care,Immunization for influenza,IMM_2,10/1/17,3/31/18,81
17371,351307,Emergency Department,Door to diagnostic eval,OP_20,4/1/17,3/31/18,9
17372,450891,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,128
17373,151330,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,207
17374,230005,Emergency Department,Left before being seen,OP_22,1/1/17,12/31/17,2
17375,110006,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,136
17376,390130,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,97
17377,100022,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,234
17378,330386,Heart Attack or Chest Pain,Median Time to Transfer to Another Facility for Acute Coronary Intervention,OP_3b,4/1/17,3/31/18,62
17379,110006,Colonoscopy care,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,OP_29,1/1/17,12/31/17,88
17380,371326,Emergency Department,OP-18,OP_18c,4/1/17,3/31/18,108
17381,100122,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,91
17382,161328,Emergency Department,Door to diagnostic eval,OP_20,4/1/17,3/31/18,16
17383,500119,Emergency Department,Median time to pain med,OP_21,4/1/17,3/31/18,51
17384,440180,Emergency Department,Median time to pain med,OP_21,4/1/17,3/31/18,55
17385,151330,Heart Attack or Chest Pain,Median Time to ECG,OP_5,4/1/17,3/31/18,9
17386,151330,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,89
17387,110128,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,266
17388,110128,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,96
17389,110128,Emergency Department,Emergency department volume,EDV,1/1/17,12/31/17,medium
17390,110128,Preventive Care,Immunization for influenza,IMM_2,10/1/17,3/31/18,94
17391,110128,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,98
17392,110128,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,137
17393,110128,Emergency Department,Door to diagnostic eval,OP_20,4/1/17,3/31/18,23
17394,110128,Emergency Department,Median time to pain med,OP_21,4/1/17,3/31/18,47
17395,110128,Emergency Department,Left before being seen,OP_22,1/1/17,12/31/17,2
17396,110128,Emergency Department,Head CT results,OP_23,4/1/17,3/31/18,43
17397,110128,Colonoscopy care,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,OP_29,1/1/17,12/31/17,78
17398,110128,Colonoscopy care,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,OP_30,1/1/17,12/31/17,96
17399,110128,Cancer care,External Beam Radiotherapy for Bone Metastases,OP_33,1/1/17,12/31/17,100
17400,110128,Heart Attack or Chest Pain,Aspirin at Arrival,OP_4,4/1/17,3/31/18,89
17401,110128,Heart Attack or Chest Pain,Median Time to ECG,OP_5,4/1/17,3/31/18,9
17402,110128,Pregnancy and Delivery Care,Elective Delivery,PC_01,4/1/17,3/31/18,0
17403,110128,Sepsis Care,Appropriate care for severe sepsis and septic shock,SEP_1,4/1/17,3/31/18,59
17404,351307,Emergency Department,Left before being seen,OP_22,1/1/17,12/31/17,0
17405,330201,Emergency Department,Median time to pain med,OP_21,4/1/17,3/31/18,92
17406,381316,Emergency Department,Emergency department volume,EDV,1/1/17,12/31/17,low
17407,390185,Emergency Department,Head CT results,OP_23,4/1/17,3/31/18,93
17408,381316,Emergency Department,Median time to pain med,OP_21,4/1/17,3/31/18,63
17409,130003,Emergency Department,Median time to pain med,OP_21,4/1/17,3/31/18,50
17410,440180,Emergency Department,Emergency department volume,EDV,1/1/17,12/31/17,low
17411,130003,Emergency Department,Door to diagnostic eval,OP_20,4/1/17,3/31/18,14
17412,230005,Sepsis Care,Appropriate care for severe sepsis and septic shock,SEP_1,4/1/17,3/31/18,47
17413,170145,Sepsis Care,Appropriate care for severe sepsis and septic shock,SEP_1,4/1/17,3/31/18,49
17414,230005,Pregnancy and Delivery Care,Elective Delivery,PC_01,4/1/17,3/31/18,0
17415,261327,Emergency Department,Left before being seen,OP_22,1/1/17,12/31/17,0
17416,170145,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,53
17417,100122,Emergency Department,Emergency department volume,EDV,1/1/17,12/31/17,medium
17418,110006,Pregnancy and Delivery Care,Elective Delivery,PC_01,4/1/17,3/31/18,0
17419,310130,Heart Attack or Chest Pain,Median Time to Transfer to Another Facility for Acute Coronary Intervention,OP_3b,4/1/17,3/31/18,84
17420,50107,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,124
17421,451373,Emergency Department,Median time to pain med,OP_21,4/1/17,3/31/18,47
17422,230005,Emergency Department,Door to diagnostic eval,OP_20,4/1/17,3/31/18,23
17423,131301,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,43
17424,300001,Preventive Care,Immunization for influenza,IMM_2,10/1/17,3/31/18,77
17425,330386,Pregnancy and Delivery Care,Elective Delivery,PC_01,4/1/17,3/31/18,0
17426,41317,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,178
17427,50604,Blood Clot Prevention and Treatment,Hospital Acquired Potentially-Preventable Venous Thromboembolism,VTE_6,4/1/17,3/31/18,0
17428,131318,Heart Attack or Chest Pain,Aspirin at Arrival,OP_4,4/1/17,3/31/18,100
17429,110006,Emergency Department,Head CT results,OP_23,4/1/17,3/31/18,60
17430,230005,Emergency Department,Emergency department volume,EDV,1/1/17,12/31/17,medium
17431,50107,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,91
17432,131318,Heart Attack or Chest Pain,Median Time to ECG,OP_5,4/1/17,3/31/18,8
17433,230208,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,100
17434,131318,Preventive Care,Immunization for influenza,IMM_2,10/1/17,3/31/18,73
17435,230208,Preventive Care,Immunization for influenza,IMM_2,10/1/17,3/31/18,88
17436,110006,Emergency Department,OP-18,OP_18c,4/1/17,3/31/18,188
17437,670008,Emergency Department,Left before being seen,OP_22,1/1/17,12/31/17,1
17438,90008,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,457
17439,450015,Pregnancy and Delivery Care,Elective Delivery,PC_01,4/1/17,3/31/18,0
17440,340040,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,450
17441,450015,Emergency Department,OP-18,OP_18c,4/1/17,3/31/18,376
17442,450253,Colonoscopy care,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,OP_29,1/1/17,12/31/17,61
17443,251313,Heart Attack or Chest Pain,Aspirin at Arrival,OP_4,4/1/17,3/31/18,58
17444,100122,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,115
17445,230005,Emergency Department,Head CT results,OP_23,4/1/17,3/31/18,78
17446,151330,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,51
17447,450253,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,98
17448,100022,Emergency Department,Head CT results,OP_23,4/1/17,3/31/18,64
17449,110006,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,321
17450,390183,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,196
17451,50604,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,91
17452,50006,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,358
17453,450015,Emergency Department,Median time to pain med,OP_21,4/1/17,3/31/18,84
17454,381316,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,66
17455,230005,Heart Attack or Chest Pain,Median Time to ECG,OP_5,4/1/17,3/31/18,9
17456,230208,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,187
17457,230208,Heart Attack or Chest Pain,Median Time to ECG,OP_5,4/1/17,3/31/18,4
17458,220088,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,95
17459,231324,Emergency Department,Emergency department volume,EDV,1/1/17,12/31/17,low
17460,50006,Emergency Department,OP-18,OP_18c,4/1/17,3/31/18,214
17461,300001,Emergency Department,Emergency department volume,EDV,1/1/17,12/31/17,high
17462,440180,Colonoscopy care,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,OP_29,1/1/17,12/31/17,100
17463,50006,Colonoscopy care,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,OP_30,1/1/17,12/31/17,78
17464,351307,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,70
17465,110006,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,85
17466,300001,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,341
17467,230005,Emergency Department,Median time to pain med,OP_21,4/1/17,3/31/18,54
17468,450147,Emergency Department,OP-18,OP_18c,4/1/17,3/31/18,163
17469,100022,Sepsis Care,Appropriate care for severe sepsis and septic shock,SEP_1,4/1/17,3/31/18,42
17470,381316,Colonoscopy care,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,OP_30,1/1/17,12/31/17,98
17471,450015,Emergency Department,Door to diagnostic eval,OP_20,4/1/17,3/31/18,72
17472,140189,Sepsis Care,Appropriate care for severe sepsis and septic shock,SEP_1,4/1/17,3/31/18,68
17473,111308,Emergency Department,Median time to pain med,OP_21,4/1/17,3/31/18,62
17474,361313,Preventive Care,Immunization for influenza,IMM_2,10/1/17,3/31/18,74
17475,50329,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,352
17476,361313,Heart Attack or Chest Pain,Median Time to ECG,OP_5,4/1/17,3/31/18,2
17477,390185,Pregnancy and Delivery Care,Elective Delivery,PC_01,4/1/17,3/31/18,0
17478,50755,Emergency Department,Median time to pain med,OP_21,4/1/17,3/31/18,46
17479,50329,Emergency Department,Door to diagnostic eval,OP_20,4/1/17,3/31/18,13
17480,111308,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,72
17481,140189,Pregnancy and Delivery Care,Elective Delivery,PC_01,4/1/17,3/31/18,0
17482,100313,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,201
17483,50329,Heart Attack or Chest Pain,Median Time to ECG,OP_5,4/1/17,3/31/18,10
17484,30103,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,276
17485,260078,Colonoscopy care,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,OP_29,1/1/17,12/31/17,97
17486,41322,Heart Attack or Chest Pain,Aspirin at Arrival,OP_4,4/1/17,3/31/18,83
17487,181310,Heart Attack or Chest Pain,Aspirin at Arrival,OP_4,4/1/17,3/31/18,89
17488,50167,Sepsis Care,Appropriate care for severe sepsis and septic shock,SEP_1,4/1/17,3/31/18,59
17489,190034,Emergency Department,Emergency department volume,EDV,1/1/17,12/31/17,medium
17490,500015,Colonoscopy care,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,OP_30,1/1/17,12/31/17,100
17491,41322,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,82
17492,150072,Emergency Department,Head CT results,OP_23,4/1/17,3/31/18,100
17493,50167,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,90
17494,50036,Emergency Department,Door to diagnostic eval,OP_20,4/1/17,3/31/18,4
17495,190005,Emergency Department,OP-18,OP_18c,4/1/17,3/31/18,412
17496,110036,Pregnancy and Delivery Care,Elective Delivery,PC_01,4/1/17,3/31/18,3
17497,50755,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,152
17498,50036,Emergency Department,Median time to pain med,OP_21,4/1/17,3/31/18,44
17499,670094,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,40
17500,110036,Blood Clot Prevention and Treatment,Hospital Acquired Potentially-Preventable Venous Thromboembolism,VTE_6,4/1/17,3/31/18,4
17501,271326,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,5
17502,390057,Preventive Care,Immunization for influenza,IMM_2,10/1/17,3/31/18,92
17503,670024,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,98
17504,371323,Emergency Department,Emergency department volume,EDV,1/1/17,12/31/17,low
17505,250044,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,167
17506,260078,Emergency Department,Median time to pain med,OP_21,4/1/17,3/31/18,70
17507,310130,Heart Attack or Chest Pain,Aspirin at Arrival,OP_4,4/1/17,3/31/18,96
17508,50036,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,73
17509,100313,Emergency Department,Emergency department volume,EDV,1/1/17,12/31/17,low
17510,30103,Preventive Care,Immunization for influenza,IMM_2,10/1/17,3/31/18,97
17511,110036,Emergency Department,Left before being seen,OP_22,1/1/17,12/31/17,2
17512,140189,Heart Attack or Chest Pain,Median Time to ECG,OP_5,4/1/17,3/31/18,8
17513,510038,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,83
17514,50167,Emergency Department,Left before being seen,OP_22,1/1/17,12/31/17,6
17515,250044,Heart Attack or Chest Pain,Aspirin at Arrival,OP_4,4/1/17,3/31/18,95
17516,230297,Preventive Care,Immunization for influenza,IMM_2,10/1/17,3/31/18,96
