Provider_ID,Hospital_Name,City,State,ZIP_Code,Phone_Number,Hospital_Type,Hospital_Ownership,Emergency_Services
210023,ANNE ARUNDEL MEDICAL CENTER,ANNAPOLIS,MD,21401,4434811307,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
151317,GREENE COUNTY GENERAL HOSPITAL,LINTON,IN,47441,8128472281,Critical Access Hospitals,Government - Local,TRUE
210056,MEDSTAR GOOD SAMARITAN HOSPITAL,BALTIMORE,MD,21239,4434443902,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
201307,MILLINOCKET REGIONAL HOSPITAL,MILLINOCKET,ME,4462,2077235161,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
190088,SPRINGHILL MEDICAL CENTER,SPRINGHILL,LA,71075,3185391000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
210029,JOHNS HOPKINS BAYVIEW MEDICAL CENTER,BALTIMORE,MD,21224,4105500123,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
161359,BURGESS HEALTH CENTER,ONAWA,IA,51040,7124232311,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
190040,SLIDELL MEMORIAL HOSPITAL,SLIDELL,LA,70458,9856432200,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
191325,LADY OF THE SEA GENERAL HOSPITAL,CUT OFF,LA,70345,9856326401,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
140304,ADVENTIST BOLINGBROOK HOSPITAL,BOLINGBROOK,IL,60440,6303125000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
141307,PINCKNEYVILLE COMMUNITY HOSPITAL,PINCKNEYVILLE,IL,62274,6183572187,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
111320,HIGGINS GENERAL HOSPITAL,BREMEN,GA,30110,7708122000,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
190164,BYRD REGIONAL HOSPITAL,LEESVILLE,LA,71446,3372399041,Acute Care Hospitals,Proprietary,TRUE
151331,HARRISON COUNTY HOSPITAL,CORYDON,IN,47112,8127384251,Critical Access Hospitals,Government - Local,TRUE
171333,CLARA BARTON HOSPITAL,HOISINGTON,KS,67544,6206532114,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
160101,BROADLAWNS MEDICAL CENTER,DES MOINES,IA,50314,5152822200,Acute Care Hospitals,Government - Local,TRUE
161346,SIOUX CENTER HEALTH,SIOUX CENTER,IA,51250,7127221271,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
161307,HANCOCK COUNTY HEALTH SYSTEM,BRITT,IA,50423,6418435000,Critical Access Hospitals,Voluntary non-profit - Other,TRUE
220105,WINCHESTER HOSPITAL,WINCHESTER,MA,1890,7817299000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
141320,PARIS COMMUNITY HOSPITAL,PARIS,IL,61944,2174654141,Critical Access Hospitals,Voluntary non-profit - Other,TRUE
160122,FORT MADISON COMMUNITY HOSPITAL,FORT MADISON,IA,52627,3193726530,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
170020,HUTCHINSON REGIONAL MEDICAL CENTER INC,HUTCHINSON,KS,67502,6206652001,Acute Care Hospitals,Proprietary,TRUE
140065,ADVENTIST LA GRANGE MEMORIAL HOSPITAL,LA GRANGE,IL,60525,7083521200,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
173300,CHILDREN'S MERCY HOSPITAL KANSAS,OVERLAND PARK,KS,66211,9132343000,Childrens,Voluntary non-profit - Private,FALSE
130002,ST LUKE'S MAGIC VALLEY RMC,TWIN FALLS,ID,83301,2088141000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
131317,BENEWAH COMMUNITY HOSPITAL,ST MARIES,ID,83861,2082455551,Critical Access Hospitals,Government - Local,TRUE
180046,BOURBON COMMUNITY HOSPITAL,PARIS,KY,40361,8599873600,Acute Care Hospitals,Proprietary,TRUE
161334,HUMBOLDT COUNTY MEMORIAL HOSPITAL,HUMBOLDT,IA,50548,5153324200,Critical Access Hospitals,Voluntary non-profit - Other,TRUE
181329,SAINT JOSEPH BEREA,BEREA,KY,40403,8599866500,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
141308,WASHINGTON COUNTY HOSPITAL*,NASHVILLE,IL,62263,6183278236,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
180024,SPRING VIEW HOSPITAL,LEBANON,KY,40033,2706925145,Acute Care Hospitals,Proprietary,TRUE
161332,MANNING REGIONAL HEALTHCARE CENTER,MANNING,IA,51455,7126552072,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
190256,STERLING SURGICAL HOSPITAL,SLIDELL,LA,70458,5046908200,Acute Care Hospitals,Proprietary,FALSE
111328,PHOEBE WORTH MEDICAL CENTER,SYLVESTER,GA,31791,2297773851,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
161308,FRANKLIN GENERAL HOSPITAL,HAMPTON,IA,50441,6414565000,Critical Access Hospitals,Government - Local,TRUE
150007,COMMUNITY HOWARD REGIONAL HEALTH INC,KOKOMO,IN,46902,7657768000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
140063,RUSH OAK PARK HOSPITAL,OAK PARK,IL,60304,7083839300,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
180044,PIKEVILLE MEDICAL CENTER,PIKEVILLE,KY,41501,6062183500,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
131323,ST LUKE'S WOOD RIVER MEDICAL CENTER,KETCHUM,ID,83340,2087278800,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
220019,HARRINGTON MEMORIAL HOSPITAL-1,SOUTHBRIDGE,MA,1550,5087659771,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
191323,RICHLAND PARISH HOSPITAL-DELHI,DELHI,LA,71232,3188785171,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
151316,INDIANA UNIVERSITY HEALTH FRANKFORT INC,FRANKFORT,IN,46041,7656563000,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
161337,VAN BUREN COUNTY HOSPITAL,KEOSAUQUA,IA,52565,3192933171,Critical Access Hospitals,Government - Local,TRUE
161309,CHI HEALTH MISSOURI VALLEY,MISSOURI VALLEY,IA,51555,7126422784,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
190034,ABBEVILLE GENERAL HOSPITAL,ABBEVILLE,LA,70510,3378935466,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
111313,PUTNAM GENERAL HOSPITAL,EATONTON,GA,31024,7064852711,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
191305,ST JAMES PARISH HOSPITAL,LUTCHER,LA,70071,2258695512,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
170183,KANSAS SURGERY & RECOVERY CENTER,WICHITA,KS,67226,3166340090,Acute Care Hospitals,Physician,FALSE
200021,MID COAST HOSPITAL,BRUNSWICK,ME,4011,2077290181,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
140133,HOLY CROSS HOSPITAL,CHICAGO,IL,60629,7738849000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
170175,WESTERN PLAINS MEDICAL COMPLEX,DODGE CITY,KS,67801,6202258400,Acute Care Hospitals,Proprietary,TRUE
140275,GENESIS HEALTH SYSTEM,SILVIS,IL,61282,3092814000,Acute Care Hospitals,Government - Local,TRUE
181310,CARROLL COUNTY MEMORIAL HOSPITAL,CARROLLTON,KY,41008,5027324321,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
140116,NORTHWESTERN MEDICINE MCHENRY HOSPITAL,MCHENRY,IL,60050,8153445000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
140143,ST MARGARETS HOSPITAL,SPRING VALLEY,IL,61362,8156641176,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
190302,OMEGA HOSPITAL LLC,METAIRIE,LA,70002,5048494900,Acute Care Hospitals,Proprietary,FALSE
180064,SAINT JOSEPH MOUNT STERLING,MOUNT STERLING,KY,40353,8594975018,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
140233,SAINT ANTHONY MEDICAL CENTER,ROCKFORD,IL,61108,8152262000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
140291,ADVOCATE GOOD SHEPHERD HOSPITAL,BARRINGTON,IL,60010,8473819600,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
201304,MOUNT DESERT ISLAND HOSPITAL,BAR HARBOR,ME,4609,2072885081,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
200019,SOUTHERN MAINE HEALTH CARE,BIDDEFORD,ME,4005,2072837000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
150101,PARKVIEW WHITLEY HOSPITAL,COLUMBIA CITY,IN,46725,2602489301,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
190267,FAIRWAY MEDICAL CENTER,COVINGTON,LA,70433,9858013010,Acute Care Hospitals,Physician,FALSE
180101,GEORGETOWN COMMUNITY HOSPITAL,GEORGETOWN,KY,40324,5028681100,Acute Care Hospitals,Proprietary,TRUE
160024,IOWA LUTHERAN HOSPITAL,DES MOINES,IA,50316,5152635612,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
140011,HERRIN HOSPITAL,HERRIN,IL,62948,6189422171,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
141332,HILLSBORO AREA HOSPITAL,HILLSBORO,IL,62049,2175326111,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
170188,KANSAS CITY ORTHOPAEDIC INSTITUTE,LEAWOOD,KS,66211,9133197633,Acute Care Hospitals,Physician,FALSE
140258,ALEXIAN BROTHERS MEDICAL CENTER 1,ELK GROVE VILLAGE,IL,60007,8474375500,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
161310,ADAIR COUNTY MEMORIAL HOSPITAL,GREENFIELD,IA,50849,6417432123,Critical Access Hospitals,Government - Local,TRUE
150044,BAPTIST HEALTH FLOYD,NEW ALBANY,IN,47150,8129447701,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
201302,ST ANDREWS HOSPITAL,DAMARISCOTTA,ME,4543,2075631234,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
181311,ST ELIZABETH GRANT,WILLIAMSTOWN,KY,41097,8598248240,Critical Access Hospitals,Voluntary non-profit - Church,TRUE
140082,LOUIS A WEISS MEMORIAL HOSPITAL,CHICAGO,IL,60640,7738788700,Acute Care Hospitals,Proprietary,TRUE
180132,LAKE CUMBERLAND REGIONAL HOSPITAL,SOMERSET,KY,42503,6066797441,Acute Care Hospitals,Proprietary,TRUE
150112,COLUMBUS REGIONAL HOSPITAL,COLUMBUS,IN,47201,8123794441,Acute Care Hospitals,Government - Local,TRUE
161372,BOONE COUNTY HOSPITAL,BOONE,IA,50036,5154323140,Critical Access Hospitals,Government - Local,TRUE
190019,CHRISTUS ST FRANCES CABRINI HOSPITAL,ALEXANDRIA,LA,71301,3184871122,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
170201,BLUE VALLEY HOSPITAL INC,OVERLAND PARK,KS,66213,9132202866,Acute Care Hospitals,Proprietary,FALSE
210065,HOLY CROSS GERMANTOWN HOSPITAL,GERMANTOWN,MD,20876,3015576020,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
170146,PROVIDENCE MEDICAL CENTER,KANSAS CITY,KS,66112,9135964000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
140145,ST JOSEPHS HOSPITAL,BREESE,IL,62230,6185264511,Acute Care Hospitals,Voluntary non-profit - Church,FALSE
160147,GRINNELL REGIONAL MEDICAL CENTER,GRINNELL,IA,50112,6412367511,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
161315,KEOKUK COUNTY HEALTH CENTER,SIGOURNEY,IA,52591,6416222720,Critical Access Hospitals,Voluntary non-profit - Other,TRUE
210051,DOCTORS'  COMMUNITY HOSPITAL,LANHAM,MD,20706,3015528085,Acute Care Hospitals,Proprietary,TRUE
191326,REEVES MEMORIAL MEDICAL CENTER,BERNICE,LA,71222,3182859066,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
150167,ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH LLC,FORT WAYNE,IN,46845,2606724050,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
151312,INDIANA UNIVERSITY HEALTH WHITE MEMORIAL HOSPITAL,MONTICELLO,IN,47960,5745837111,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
180067,UNIVERSITY OF KENTUCKY HOSPITAL,LEXINGTON,KY,40536,8592572278,Acute Care Hospitals,Government - State,TRUE
190036,OCHSNER MEDICAL CENTER,NEW ORLEANS,LA,70121,5048423000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
121305,LANAI COMMUNITY HOSPITAL,LANAI CITY,HI,96763,8085658450,Critical Access Hospitals,Government - State,TRUE
141310,OSF SAINT PAUL MEDICAL CENTER,MENDOTA,IL,61342,8155397461,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
140161,SAINT JAMES HOSPITAL,PONTIAC,IL,61764,8158422828,Acute Care Hospitals,Voluntary non-profit - Church,FALSE
140281,NORTHWESTERN MEMORIAL HOSPITAL,CHICAGO,IL,60611,3129262000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
141321,FRANKLIN HOSPITAL,BENTON,IL,62812,6184393161,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
131312,ST LUKE'S MCCALL,MC CALL,ID,83638,2086302395,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
200063,PENOBSCOT BAY MEDICAL CENTER,ROCKPORT,ME,4856,2079218000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
111300,SOUTHWEST GEORGIA REGIONAL MEDICAL CENTER,CUTHBERT,GA,39840,2297322181,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
140181,SOUTH SHORE HOSPITAL,CHICAGO,IL,60617,7733565000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
180128,THREE RIVERS MEDICAL CENTER,LOUISA,KY,41230,6066389451,Acute Care Hospitals,Proprietary,TRUE
171336,NESS COUNTY HOSPITAL DISTRICT #2,NESS CITY,KS,67560,7857982291,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
150113,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY,ANDERSON,IN,46011,7652984242,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
161303,GRUNDY COUNTY MEMORIAL HOSPITAL,GRUNDY CENTER,IA,50638,3198245421,Critical Access Hospitals,Voluntary non-profit - Other,TRUE
111312,OPTIM MEDICAL CENTER - SCREVEN,SYLVANIA,GA,30467,9125647426,Critical Access Hospitals,Proprietary,TRUE
181324,THE MEDICAL CENTER AT SCOTTSVILLE,SCOTTSVILLE,KY,42164,2706222800,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
260017,PHELPS COUNTY REGIONAL MEDICAL CENTER,ROLLA,MO,65401,5734588899,Acute Care Hospitals,Government - Local,TRUE
171345,PAWNEE VALLEY COMMUNITY HOSPITAL,LARNED,KS,67550,6202853162,Critical Access Hospitals,Government - Local,TRUE
161362,CHEROKEE REGIONAL MEDICAL CENTER,CHEROKEE,IA,51012,7122255101,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
130007,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,BOISE,ID,83706,2083672121,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
161345,OSCEOLA COMMUNITY HOSPITAL,SIBLEY,IA,51249,7127542574,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
150165,FRANCISCAN HEALTH MUNSTER,MUNSTER,IN,46321,2199224200,Acute Care Hospitals,Voluntary non-profit - Private,FALSE
190176,TULANE MEDICAL CENTER,NEW ORLEANS,LA,70112,5049885263,Acute Care Hospitals,Proprietary,TRUE
161335,BUCHANAN COUNTY HEALTH CENTER,INDEPENDENCE,IA,50644,3193320999,Critical Access Hospitals,Voluntary non-profit - Other,TRUE
170040,UNIVERSITY OF KANSAS HOSPITAL,KANSAS CITY,KS,66160,9135887332,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
220070,MELROSEWAKEFIELD HEALTHCARE,MELROSE,MA,2176,7819793000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
161305,POCAHONTAS COMMUNITY HOSPITAL,POCAHONTAS,IA,50574,7123353501,Critical Access Hospitals,Government - Local,TRUE
150161,INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,CARMEL,IN,46032,3176882000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
191312,CHRISTUS COUSHATTA HEALTH CARE CENTER,COUSHATTA,LA,71019,3189322000,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
190167,MERCY REGIONAL MEDICAL CENTER,VILLE PLATTE,LA,70586,3373635684,Acute Care Hospitals,Proprietary,TRUE
161328,REGIONAL HEALTH SERVICES OF HOWARD COUNTY,CRESCO,IA,52136,5635472101,Critical Access Hospitals,Voluntary non-profit - Other,TRUE
190017,OPELOUSAS GENERAL HEALTH SYSTEM,OPELOUSAS,LA,70570,3379483011,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
141343,CRAWFORD MEMORIAL HOSPITAL,ROBINSON,IL,62454,6185443131,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
181318,THE MEDICAL CENTER AT FRANKLIN,FRANKLIN,KY,42135,2705984800,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
130065,MOUNTAIN VIEW HOSPITAL,IDAHO FALLS,ID,83404,2085572700,Acute Care Hospitals,Physician,FALSE
160146,ST LUKES REGIONAL MEDICAL CENTER,SIOUX CITY,IA,51104,7122793500,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
171363,COMMUNITY MEMORIAL HEALTHCARE INC,MARYSVILLE,KS,66508,7855622311,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
160083,MERCY MEDICAL CENTER-DES MOINES,DES MOINES,IA,50314,5152473121,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
150005,HENDRICKS REGIONAL HEALTH,DANVILLE,IN,46122,3177454451,Acute Care Hospitals,Government - Local,TRUE
181317,CUMBERLAND COUNTY HOSPITAL,BURKESVILLE,KY,42717,2708642511,Critical Access Hospitals,Government - Local,TRUE
171341,HIAWATHA COMMUNITY HOSPITAL,HIAWATHA,KS,66434,7857422131,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
201310,BRIDGTON HOSPITAL,BRIDGTON,ME,4009,2076476000,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
110226,DEKALB MEDICAL CENTER AT HILLANDALE,LITHONIA,GA,30058,4045018040,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
141339,TAYLORVILLE MEMORIAL HOSPITAL,TAYLORVILLE,IL,62568,2178243331,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
210028,MEDSTAR SAINT MARY'S HOSPITAL,LEONARDTOWN,MD,20650,3014756001,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
111332,BROOKS COUNTY HOSPITAL,QUITMAN,GA,31643,9122634171,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
111324,CHATUGE REGIONAL HOSPITAL,HIAWASSEE,GA,30546,7068962222,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
161312,GUTTENBERG MUNICIPAL HOSPITAL,GUTTENBERG,IA,52052,5632521121,Critical Access Hospitals,Government - Local,TRUE
190259,LAFAYETTE SURGICAL SPECIALTY HOSPITAL,LAFAYETTE,LA,70508,3377694100,Acute Care Hospitals,Physician,FALSE
210040,NORTHWEST HOSPITAL CENTER,RANDALLSTOWN,MD,21133,4105212200,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
171356,ST LUKE HOSPITAL & LIVING CENTER,MARION,KS,66861,6203822177,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
140040,GALESBURG COTTAGE HOSPITAL,GALESBURG,IL,61401,3093454555,Acute Care Hospitals,Proprietary,TRUE
171329,SUMNER COUNTY HOSPITAL DISTRICT NO 1,CALDWELL,KS,67022,6208456492,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
220002,MOUNT AUBURN HOSPITAL,CAMBRIDGE,MA,2138,6174923500,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
141319,HAMMOND HENRY HOSPITAL,GENESEO,IL,61254,3099446431,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,MIDDLESBORO,KY,40965,6062421100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
160057,GREAT RIVER MEDICAL CENTER,WEST BURLINGTON,IA,52655,3197681000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
140010,NORTHSHORE UNIVERSITY HEALTHSYSTEM EVANSTON HOSP,EVANSTON,IL,60201,8474328000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
181301,MARCUM & WALLACE MEMORIAL HOSPITAL,IRVINE,KY,40336,6067232115,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
171376,GIRARD MEDICAL CENTER,GIRARD,KS,66743,6207248291,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
140001,GRAHAM HOSPITAL ASSOCIATION,CANTON,IL,61520,3096475240,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
150149,WOMEN'S HOSPITAL THE,NEWBURGH,IN,47630,8128424200,Acute Care Hospitals,Proprietary,TRUE
180040,JEWISH HOSPITAL & ST MARY'S HEALTHCARE,LOUISVILLE,KY,40202,5025874011,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
160069,MERCY MEDICAL CENTER-DUBUQUE,DUBUQUE,IA,52001,5635898000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
161349,VIRGINIA GAY HOSPITAL,VINTON,IA,52349,3194726200,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
130071,ST LUKE'S NAMPA MEDICAL CENTER,NAMPA,ID,83687,2085052000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
220001,HEALTH ALLIANCE - CLINTON HOSPITAL,LEOMINSTER,MA,1453,9784662000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
181319,BRECKINRIDGE MEMORIAL HOSPITAL,HARDINSBURG,KY,40143,2707567000,Critical Access Hospitals,Government - Local,TRUE
120006,ADVENTIST HEALTH CASTLE,KAILUA,HI,96734,8082635500,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
210004,HOLY CROSS HOSPITAL,SILVER SPRING,MD,20910,3017547000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
210027,WESTERN MARYLAND REGIONAL MEDICAL CENTER,CUMBERLAND,MD,21502,2409648001,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
170023,ST CATHERINE HOSPITAL,GARDEN CITY,KS,67846,6202722222,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
151314,ST VINCENT SALEM HOSPITAL INC,SALEM,IN,47167,8128835881,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
140250,ADVOCATE SOUTH SUBURBAN HOSPITAL,HAZEL CREST,IL,60429,7087998000,Acute Care Hospitals,Voluntary non-profit - Church,FALSE
161378,MERCY MEDICAL CENTER-DYERSVILLE,DYERSVILLE,IA,52040,5638757101,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
190140,FRANKLIN MEDICAL CENTER,WINNSBORO,LA,71295,3184359411,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
161364,JEFFERSON COUNTY HEALTH CENTER,FAIRFIELD,IA,52556,6414724111,Critical Access Hospitals,Government - Local,TRUE
171357,HILLSBORO COMMUNITY HOSPITAL,HILLSBORO,KS,67063,6209473114,Critical Access Hospitals,Proprietary,FALSE
140032,ST ANTHONYS MEMORIAL HOSPITAL,EFFINGHAM,IL,62401,2173422121,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
120011,KAISER FOUNDATION HOSPITAL,HONOLULU,HI,96819,8084320000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
171383,WILLIAM NEWTON HOSPITAL,WINFIELD,KS,67156,6202212300,Critical Access Hospitals,Government - Local,TRUE
